workerId,problem,treatment,domain,question,options,response,correct
385,9,6,1,1,"[1, 7, 13, 19]","[[1, 19, 7, 13], [1, 19, 7, 13]]",True
385,10,6,3,3,"[5, 11, 17, 23]","[[17, 11, 23, 5], [17, 11, 23, 5]]",False
386,1,2,2,10,"[19, 25, 31, 37]","[[31], [25]]",False
386,2,2,1,7,"[13, 19, 25, 31]","[[25], [25]]",False
386,3,2,1,16,"[31, 37, 43, 49]","[[31], [49]]",True
386,4,2,3,12,"[23, 29, 35, 41]","[[35], [41]]",False
386,5,2,3,16,"[31, 37, 43, 49]","[[49], [43]]",False
386,6,6,2,13,"[25, 31, 37, 43]","[[31, 25, 37, 43], [25, 37, 31, 43]]",False
386,7,6,1,15,"[29, 35, 41, 47]","[[41, 29, 35, 47], [29, 41, 35, 47]]",False
386,8,6,1,6,"[11, 17, 23, 29]","[[11, 29, 17, 23], [11, 29, 17, 23]]",True
386,9,6,3,18,"[12, 18, 24, 30]","[[18, 12, 30, 24], [12, 18, 30, 24]]",False
386,10,6,3,13,"[25, 31, 37, 43]","[[43, 37, 25, 31], [31, 43, 37, 25]]",False
387,1,3,3,11,"[21, 27, 33, 39]","[[33], [33, 21, 27, 39]]",False
387,2,3,2,19,"[22, 28, 34, 40]","[[34], [22, 34, 28, 40]]",False
387,3,3,2,17,"[2, 8, 14, 20]","[[14], [14, 2, 8, 20]]",False
387,4,3,2,15,"[29, 35, 41, 47]","[[35], [35, 41, 29, 47]]",False
387,5,3,3,19,"[22, 28, 34, 40]","[[34], [40, 34, 28, 22]]",False
387,6,5,3,6,"[11, 17, 23, 29]","[[29, 11, 23, 17], [29]]",False
387,7,5,2,2,"[3, 9, 15, 21]","[[15, 3, 9, 21], [15]]",False
387,8,5,2,17,"[2, 8, 14, 20]","[[14, 2, 8, 20], [2]]",False
387,9,5,2,12,"[23, 29, 35, 41]","[[35, 41, 29, 23], [35]]",False
387,10,5,3,10,"[19, 25, 31, 37]","[[37, 25, 19, 31], [37]]",False
388,1,6,2,4,"[7, 13, 19, 25]","[[19, 7, 13, 25], [7, 13, 19, 25]]",False
388,2,6,1,5,"[9, 15, 21, 27]","[[9, 21, 15, 27], [21, 9, 15, 27]]",True
388,3,6,2,9,"[17, 23, 29, 35]","[[35, 29, 23, 17], [35, 17, 23, 29]]",False
388,4,6,1,20,"[32, 38, 44, 50]","[[38, 32, 44, 50], [32, 38, 44, 50]]",False
388,5,6,3,4,"[7, 13, 19, 25]","[[19, 13, 25, 7], [25, 7, 19, 13]]",False
388,6,1,2,20,"[32, 38, 44, 50]","[[38], []]",False
388,7,1,1,10,"[19, 25, 31, 37]","[[19], []]",True
388,8,1,2,6,"[11, 17, 23, 29]","[[11], []]",True
388,9,1,1,7,"[13, 19, 25, 31]","[[19], []]",False
388,10,1,3,18,"[12, 18, 24, 30]","[[30], []]",False
389,1,4,1,14,"[27, 33, 39, 45]","[[45, 33, 39, 27], []]",False
389,2,4,3,15,"[29, 35, 41, 47]","[[35, 29, 41, 47], []]",False
389,3,4,3,17,"[2, 8, 14, 20]","[[2, 14, 20, 8], []]",True
389,4,4,1,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], []]",False
389,5,4,2,4,"[7, 13, 19, 25]","[[7, 19, 25, 13], []]",True
389,6,2,1,7,"[13, 19, 25, 31]","[[13], [13]]",True
389,7,2,3,13,"[25, 31, 37, 43]","[[37], [43]]",False
389,8,2,3,7,"[13, 19, 25, 31]","[[25], [31]]",False
389,9,2,1,6,"[11, 17, 23, 29]","[[11], [11]]",True
389,10,2,2,13,"[25, 31, 37, 43]","[[31], [25]]",False
390,1,1,2,8,"[15, 21, 27, 33]","[[15], []]",True
390,2,1,2,2,"[3, 9, 15, 21]","[[15], []]",False
390,3,1,1,10,"[19, 25, 31, 37]","[[19], []]",True
390,4,1,3,5,"[9, 15, 21, 27]","[[15], []]",False
390,5,1,3,18,"[12, 18, 24, 30]","[[12], []]",True
390,6,4,2,9,"[17, 23, 29, 35]","[[35, 17, 23, 29], []]",False
390,7,4,2,6,"[11, 17, 23, 29]","[[23, 17, 29, 11], []]",False
390,8,4,1,16,"[31, 37, 43, 49]","[[37, 31, 49, 43], []]",False
390,9,4,3,9,"[17, 23, 29, 35]","[[35, 29, 23, 17], []]",False
390,10,4,3,14,"[27, 33, 39, 45]","[[45, 27, 39, 33], []]",False
391,1,3,1,6,"[11, 17, 23, 29]","[[11], [11, 29, 17, 23]]",True
391,2,3,1,12,"[23, 29, 35, 41]","[[41], [41, 29, 35, 23]]",False
391,3,3,3,19,"[22, 28, 34, 40]","[[28], [40, 28, 34, 22]]",False
391,4,3,2,12,"[23, 29, 35, 41]","[[35], [35, 23, 41, 29]]",False
391,5,3,3,13,"[25, 31, 37, 43]","[[31], [37, 31, 25, 43]]",False
391,6,2,1,14,"[27, 33, 39, 45]","[[33], [39]]",False
391,7,2,1,19,"[22, 28, 34, 40]","[[22], [22]]",True
391,8,2,3,18,"[12, 18, 24, 30]","[[12], [12]]",True
391,9,2,2,10,"[19, 25, 31, 37]","[[31], [19]]",False
391,10,2,3,17,"[2, 8, 14, 20]","[[2], [2]]",True
392,1,6,1,1,"[1, 7, 13, 19]","[[1, 19, 7, 13], [1, 19, 13, 7]]",True
392,2,6,3,18,"[12, 18, 24, 30]","[[18, 30, 12, 24], [30, 18, 24, 12]]",False
392,3,6,2,12,"[23, 29, 35, 41]","[[35, 23, 29, 41], [23, 35, 29, 41]]",False
392,4,6,1,9,"[17, 23, 29, 35]","[[17, 29, 35, 23], [29, 17, 23, 35]]",True
392,5,6,2,7,"[13, 19, 25, 31]","[[31, 19, 25, 13], [31, 13, 25, 19]]",False
392,6,2,1,19,"[22, 28, 34, 40]","[[40], [28]]",False
392,7,2,3,10,"[19, 25, 31, 37]","[[25], [31]]",False
392,8,2,2,4,"[7, 13, 19, 25]","[[7], [7]]",True
392,9,2,1,4,"[7, 13, 19, 25]","[[25], [19]]",False
392,10,2,2,12,"[23, 29, 35, 41]","[[23], [35]]",True
393,1,2,1,8,"[15, 21, 27, 33]","[[21], [27]]",False
393,2,2,2,7,"[13, 19, 25, 31]","[[31], [31]]",False
393,3,2,2,8,"[15, 21, 27, 33]","[[15], [15]]",True
393,4,2,2,2,"[3, 9, 15, 21]","[[15], [15]]",False
393,5,2,3,16,"[31, 37, 43, 49]","[[49], [31]]",False
393,6,3,1,6,"[11, 17, 23, 29]","[[11], [17, 11, 29, 23]]",True
393,7,3,2,1,"[1, 7, 13, 19]","[[1], [1, 7, 19, 13]]",True
393,8,3,2,2,"[3, 9, 15, 21]","[[15], [15, 21, 9, 3]]",False
393,9,3,2,6,"[11, 17, 23, 29]","[[17], [17, 23, 29, 11]]",False
393,10,3,3,1,"[1, 7, 13, 19]","[[7], [19, 7, 13, 1]]",False
394,1,4,3,17,"[2, 8, 14, 20]","[[2, 14, 8, 20], []]",True
394,2,4,1,7,"[13, 19, 25, 31]","[[19, 13, 25, 31], []]",False
394,3,4,2,8,"[15, 21, 27, 33]","[[15, 33, 27, 21], []]",True
394,4,4,2,6,"[11, 17, 23, 29]","[[23, 11, 17, 29], []]",False
394,5,4,2,12,"[23, 29, 35, 41]","[[23, 41, 35, 29], []]",True
394,6,6,3,20,"[32, 38, 44, 50]","[[50, 38, 32, 44], [44, 32, 38, 50]]",False
394,7,6,1,5,"[9, 15, 21, 27]","[[9, 21, 15, 27], [27, 15, 21, 9]]",True
394,8,6,2,18,"[12, 18, 24, 30]","[[24, 30, 18, 12], [12, 30, 18, 24]]",False
394,9,6,2,1,"[1, 7, 13, 19]","[[7, 19, 1, 13], [13, 1, 7, 19]]",False
394,10,6,2,17,"[2, 8, 14, 20]","[[14, 8, 2, 20], [2, 20, 14, 8]]",False
395,1,3,3,19,"[22, 28, 34, 40]","[[34], [34, 22, 28, 40]]",False
395,2,3,3,20,"[32, 38, 44, 50]","[[50], [44, 38, 50, 32]]",False
395,3,3,3,14,"[27, 33, 39, 45]","[[39], [45, 33, 39, 27]]",False
395,4,3,3,13,"[25, 31, 37, 43]","[[43], [25, 31, 43, 37]]",False
395,5,3,1,5,"[9, 15, 21, 27]","[[15], [27, 15, 9, 21]]",False
395,6,5,3,3,"[5, 11, 17, 23]","[[17, 11, 23, 5], [17]]",False
395,7,5,3,13,"[25, 31, 37, 43]","[[31, 25, 43, 37], [25]]",False
395,8,5,3,18,"[12, 18, 24, 30]","[[12, 30, 18, 24], [12]]",True
395,9,5,3,14,"[27, 33, 39, 45]","[[45, 39, 33, 27], [45]]",False
395,10,5,1,8,"[15, 21, 27, 33]","[[15, 27, 33, 21], [27]]",True
396,1,6,2,13,"[25, 31, 37, 43]","[[31, 43, 37, 25], [31, 37, 43, 25]]",False
396,2,6,3,12,"[23, 29, 35, 41]","[[35, 41, 23, 29], [41, 23, 29, 35]]",False
396,3,6,3,11,"[21, 27, 33, 39]","[[33, 21, 27, 39], [27, 39, 33, 21]]",False
396,4,6,2,14,"[27, 33, 39, 45]","[[27, 39, 33, 45], [39, 27, 33, 45]]",True
396,5,6,1,16,"[31, 37, 43, 49]","[[37, 49, 43, 31], [37, 31, 49, 43]]",False
396,6,3,2,19,"[22, 28, 34, 40]","[[22], [22, 40, 28, 34]]",True
396,7,3,3,19,"[22, 28, 34, 40]","[[34], [34, 22, 28, 40]]",False
396,8,3,3,2,"[3, 9, 15, 21]","[[3], [3, 15, 9, 21]]",True
396,9,3,2,20,"[32, 38, 44, 50]","[[44], [44, 38, 32, 50]]",False
396,10,3,1,19,"[22, 28, 34, 40]","[[22], [40, 22, 34, 28]]",True
397,1,4,3,16,"[31, 37, 43, 49]","[[49, 43, 37, 31], []]",False
397,2,4,3,11,"[21, 27, 33, 39]","[[21, 39, 27, 33], []]",True
397,3,4,1,16,"[31, 37, 43, 49]","[[31, 49, 37, 43], []]",True
397,4,4,2,2,"[3, 9, 15, 21]","[[21, 15, 9, 3], []]",False
397,5,4,1,8,"[15, 21, 27, 33]","[[21, 15, 27, 33], []]",False
397,6,1,3,12,"[23, 29, 35, 41]","[[41], []]",False
397,7,1,3,5,"[9, 15, 21, 27]","[[15], []]",False
397,8,1,1,5,"[9, 15, 21, 27]","[[9], []]",True
397,9,1,2,7,"[13, 19, 25, 31]","[[31], []]",False
397,10,1,1,13,"[25, 31, 37, 43]","[[25], []]",True
398,1,5,1,2,"[3, 9, 15, 21]","[[3, 9, 15, 21], [3]]",True
398,2,5,1,11,"[21, 27, 33, 39]","[[21, 27, 33, 39], [21]]",True
398,3,5,1,20,"[32, 38, 44, 50]","[[32, 38, 50, 44], [38]]",True
398,4,5,3,1,"[1, 7, 13, 19]","[[1, 7, 13, 19], [1]]",True
398,5,5,2,18,"[12, 18, 24, 30]","[[30, 12, 24, 18], [12]]",False
398,6,1,1,13,"[25, 31, 37, 43]","[[25], []]",True
398,7,1,1,19,"[22, 28, 34, 40]","[[28], []]",False
398,8,1,1,1,"[1, 7, 13, 19]","[[1], []]",True
398,9,1,3,1,"[1, 7, 13, 19]","[[7], []]",False
398,10,1,2,1,"[1, 7, 13, 19]","[[7], []]",False
399,1,1,2,2,"[3, 9, 15, 21]","[[3], []]",True
399,2,1,2,16,"[31, 37, 43, 49]","[[49], []]",False
399,3,1,1,1,"[1, 7, 13, 19]","[[1], []]",True
399,4,1,1,20,"[32, 38, 44, 50]","[[38], []]",False
399,5,1,3,17,"[2, 8, 14, 20]","[[20], []]",False
399,6,3,2,10,"[19, 25, 31, 37]","[[31], [31, 37, 25, 19]]",False
399,7,3,2,1,"[1, 7, 13, 19]","[[1], [1, 7, 13, 19]]",True
399,8,3,1,1,"[1, 7, 13, 19]","[[1], [1, 13, 19, 7]]",True
399,9,3,1,10,"[19, 25, 31, 37]","[[31], [25, 31, 19, 37]]",False
399,10,3,3,13,"[25, 31, 37, 43]","[[37], [43, 25, 31, 37]]",False
400,1,4,1,7,"[13, 19, 25, 31]","[[13, 25, 19, 31], []]",True
400,2,4,2,14,"[27, 33, 39, 45]","[[33, 45, 39, 27], []]",False
400,3,4,1,3,"[5, 11, 17, 23]","[[11, 23, 5, 17], []]",False
400,4,4,1,19,"[22, 28, 34, 40]","[[28, 22, 40, 34], []]",False
400,5,4,1,1,"[1, 7, 13, 19]","[[1, 13, 7, 19], []]",True
400,6,6,1,14,"[27, 33, 39, 45]","[[33, 27, 39, 45], [33, 39, 45, 27]]",False
400,7,6,2,10,"[19, 25, 31, 37]","[[37, 19, 25, 31], [19, 31, 25, 37]]",False
400,8,6,1,13,"[25, 31, 37, 43]","[[25, 31, 37, 43], [43, 37, 25, 31]]",True
400,9,6,1,8,"[15, 21, 27, 33]","[[33, 15, 27, 21], [21, 33, 15, 27]]",False
400,10,6,1,19,"[22, 28, 34, 40]","[[28, 40, 22, 34], [28, 22, 34, 40]]",False
401,1,3,3,9,"[17, 23, 29, 35]","[[35], [35, 29, 23, 17]]",False
401,2,3,3,4,"[7, 13, 19, 25]","[[7], [19, 7, 25, 13]]",True
401,3,3,2,5,"[9, 15, 21, 27]","[[15], [15, 27, 21, 9]]",False
401,4,3,3,10,"[19, 25, 31, 37]","[[31], [31, 37, 25, 19]]",False
401,5,3,2,4,"[7, 13, 19, 25]","[[7], [7, 25, 13, 19]]",True
401,6,5,3,10,"[19, 25, 31, 37]","[[31, 25, 19, 37], [31]]",False
401,7,5,3,11,"[21, 27, 33, 39]","[[39, 21, 33, 27], [39]]",False
401,8,5,2,13,"[25, 31, 37, 43]","[[37, 25, 43, 31], [37]]",False
401,9,5,3,14,"[27, 33, 39, 45]","[[39, 45, 27, 33], [45]]",False
401,10,5,2,19,"[22, 28, 34, 40]","[[40, 22, 28, 34], [34]]",False
402,1,6,3,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], [35, 17, 29, 23]]",False
402,2,6,1,10,"[19, 25, 31, 37]","[[25, 19, 37, 31], [25, 19, 31, 37]]",False
402,3,6,2,13,"[25, 31, 37, 43]","[[31, 43, 25, 37], [31, 43, 37, 25]]",False
402,4,6,3,10,"[19, 25, 31, 37]","[[19, 25, 37, 31], [19, 37, 25, 31]]",True
402,5,6,3,8,"[15, 21, 27, 33]","[[15, 21, 33, 27], [21, 15, 33, 27]]",True
402,6,4,3,8,"[15, 21, 27, 33]","[[15, 21, 33, 27], []]",True
402,7,4,1,7,"[13, 19, 25, 31]","[[13, 19, 25, 31], []]",True
402,8,4,2,16,"[31, 37, 43, 49]","[[31, 49, 43, 37], []]",True
402,9,4,3,16,"[31, 37, 43, 49]","[[49, 37, 43, 31], []]",False
402,10,4,3,9,"[17, 23, 29, 35]","[[35, 29, 17, 23], []]",False
403,1,1,3,9,"[17, 23, 29, 35]","[[35], []]",False
403,2,1,2,8,"[15, 21, 27, 33]","[[21], []]",False
403,3,1,2,7,"[13, 19, 25, 31]","[[31], []]",False
403,4,1,1,4,"[7, 13, 19, 25]","[[13], []]",False
403,5,1,2,10,"[19, 25, 31, 37]","[[31], []]",False
403,6,2,3,18,"[12, 18, 24, 30]","[[30], [12]]",False
403,7,2,2,16,"[31, 37, 43, 49]","[[49], [49]]",False
403,8,2,2,1,"[1, 7, 13, 19]","[[19], [1]]",False
403,9,2,1,2,"[3, 9, 15, 21]","[[15], [9]]",False
403,10,2,2,14,"[27, 33, 39, 45]","[[33], [33]]",False
404,1,4,1,5,"[9, 15, 21, 27]","[[21, 9, 15, 27], []]",False
404,2,4,3,6,"[11, 17, 23, 29]","[[29, 11, 17, 23], []]",False
404,3,4,3,8,"[15, 21, 27, 33]","[[15, 21, 33, 27], []]",True
404,4,4,3,16,"[31, 37, 43, 49]","[[31, 49, 43, 37], []]",True
404,5,4,1,6,"[11, 17, 23, 29]","[[11, 17, 29, 23], []]",True
404,6,1,1,9,"[17, 23, 29, 35]","[[17], []]",True
404,7,1,3,20,"[32, 38, 44, 50]","[[38], []]",False
404,8,1,3,17,"[2, 8, 14, 20]","[[2], []]",True
404,9,1,3,1,"[1, 7, 13, 19]","[[19], []]",False
404,10,1,1,7,"[13, 19, 25, 31]","[[25], []]",False
405,1,3,1,18,"[12, 18, 24, 30]","[[30], [30, 18, 24, 12]]",False
405,2,3,2,3,"[5, 11, 17, 23]","[[5], [5, 17, 11, 23]]",True
405,3,3,2,1,"[1, 7, 13, 19]","[[7], [7, 1, 19, 13]]",False
405,4,3,2,5,"[9, 15, 21, 27]","[[15], [15, 21, 27, 9]]",False
405,5,3,1,8,"[15, 21, 27, 33]","[[21], [15, 21, 33, 27]]",False
405,6,5,1,16,"[31, 37, 43, 49]","[[37, 31, 49, 43], [37]]",False
405,7,5,2,5,"[9, 15, 21, 27]","[[15, 21, 27, 9], [15]]",False
405,8,5,2,1,"[1, 7, 13, 19]","[[7, 1, 19, 13], [7]]",False
405,9,5,2,18,"[12, 18, 24, 30]","[[24, 30, 18, 12], [30]]",False
405,10,5,1,14,"[27, 33, 39, 45]","[[33, 39, 45, 27], [39]]",False
406,1,4,3,7,"[13, 19, 25, 31]","[[19, 25, 31, 13], []]",False
406,2,4,3,20,"[32, 38, 44, 50]","[[50, 32, 44, 38], []]",False
406,3,4,2,8,"[15, 21, 27, 33]","[[15, 21, 27, 33], []]",True
406,4,4,1,5,"[9, 15, 21, 27]","[[15, 9, 21, 27], []]",False
406,5,4,3,1,"[1, 7, 13, 19]","[[19, 13, 1, 7], []]",False
406,6,2,3,20,"[32, 38, 44, 50]","[[50], [38]]",False
406,7,2,3,14,"[27, 33, 39, 45]","[[45], [45]]",False
406,8,2,2,4,"[7, 13, 19, 25]","[[7], [7]]",True
406,9,2,1,19,"[22, 28, 34, 40]","[[28], [28]]",False
406,10,2,3,12,"[23, 29, 35, 41]","[[29], [35]]",False
407,1,4,3,4,"[7, 13, 19, 25]","[[7, 25, 13, 19], []]",True
407,2,4,1,9,"[17, 23, 29, 35]","[[17, 23, 29, 35], []]",True
407,3,4,2,18,"[12, 18, 24, 30]","[[30, 18, 24, 12], []]",False
407,4,4,1,4,"[7, 13, 19, 25]","[[7, 13, 19, 25], []]",True
407,5,4,2,14,"[27, 33, 39, 45]","[[33, 39, 27, 45], []]",False
407,6,5,3,4,"[7, 13, 19, 25]","[[7, 25, 13, 19], [7]]",True
407,7,5,1,15,"[29, 35, 41, 47]","[[29, 47, 35, 41], [35]]",True
407,8,5,2,4,"[7, 13, 19, 25]","[[7, 25, 13, 19], [7]]",True
407,9,5,1,19,"[22, 28, 34, 40]","[[22, 28, 34, 40], [28]]",True
407,10,5,2,2,"[3, 9, 15, 21]","[[15, 21, 9, 3], [15]]",False
408,1,1,1,2,"[3, 9, 15, 21]","[[3], []]",True
408,2,1,1,4,"[7, 13, 19, 25]","[[19], []]",False
408,3,1,2,5,"[9, 15, 21, 27]","[[15], []]",False
408,4,1,1,3,"[5, 11, 17, 23]","[[5], []]",True
408,5,1,2,20,"[32, 38, 44, 50]","[[38], []]",False
408,6,4,1,18,"[12, 18, 24, 30]","[[30, 24, 18, 12], []]",False
408,7,4,1,2,"[3, 9, 15, 21]","[[3, 9, 21, 15], []]",True
408,8,4,2,6,"[11, 17, 23, 29]","[[11, 17, 23, 29], []]",True
408,9,4,1,4,"[7, 13, 19, 25]","[[19, 13, 7, 25], []]",False
408,10,4,2,7,"[13, 19, 25, 31]","[[25, 31, 19, 13], []]",False
409,1,5,2,6,"[11, 17, 23, 29]","[[23, 17, 11, 29], [29]]",False
409,2,5,2,12,"[23, 29, 35, 41]","[[23, 35, 29, 41], [29]]",True
409,3,5,3,9,"[17, 23, 29, 35]","[[29, 35, 23, 17], [23]]",False
409,4,5,1,7,"[13, 19, 25, 31]","[[25, 13, 31, 19], [25]]",False
409,5,5,2,18,"[12, 18, 24, 30]","[[12, 18, 24, 30], [12]]",True
409,6,1,2,10,"[19, 25, 31, 37]","[[37], []]",False
409,7,1,2,12,"[23, 29, 35, 41]","[[23], []]",True
409,8,1,3,18,"[12, 18, 24, 30]","[[12], []]",True
409,9,1,1,3,"[5, 11, 17, 23]","[[5], []]",True
409,10,1,2,8,"[15, 21, 27, 33]","[[33], []]",False
410,1,6,1,4,"[7, 13, 19, 25]","[[19, 13, 7, 25], [7, 19, 25, 13]]",False
410,2,6,2,11,"[21, 27, 33, 39]","[[39, 33, 21, 27], [33, 39, 27, 21]]",False
410,3,6,3,19,"[22, 28, 34, 40]","[[34, 28, 40, 22], [34, 28, 40, 22]]",False
410,4,6,3,12,"[23, 29, 35, 41]","[[23, 35, 29, 41], [23, 35, 29, 41]]",True
410,5,6,3,2,"[3, 9, 15, 21]","[[15, 21, 3, 9], [15, 21, 3, 9]]",False
410,6,4,1,14,"[27, 33, 39, 45]","[[45, 27, 33, 39], []]",False
410,7,4,2,2,"[3, 9, 15, 21]","[[15, 9, 21, 3], []]",False
410,8,4,3,1,"[1, 7, 13, 19]","[[7, 19, 13, 1], []]",False
410,9,4,3,10,"[19, 25, 31, 37]","[[19, 31, 37, 25], []]",True
410,10,4,3,20,"[32, 38, 44, 50]","[[50, 44, 32, 38], []]",False
411,1,3,1,15,"[29, 35, 41, 47]","[[29], [41, 29, 47, 35]]",True
411,2,3,2,12,"[23, 29, 35, 41]","[[35], [35, 29, 23, 41]]",False
411,3,3,2,8,"[15, 21, 27, 33]","[[15], [15, 33, 27, 21]]",True
411,4,3,3,19,"[22, 28, 34, 40]","[[28], [28, 40, 34, 22]]",False
411,5,3,2,14,"[27, 33, 39, 45]","[[33], [33, 39, 27, 45]]",False
411,6,2,1,14,"[27, 33, 39, 45]","[[33], [33]]",False
411,7,2,2,1,"[1, 7, 13, 19]","[[7], [7]]",False
411,8,2,2,8,"[15, 21, 27, 33]","[[15], [33]]",True
411,9,2,3,16,"[31, 37, 43, 49]","[[37], [31]]",False
411,10,2,2,3,"[5, 11, 17, 23]","[[5], [5]]",True
412,1,6,1,7,"[13, 19, 25, 31]","[[19, 25, 13, 31], [13, 25, 19, 31]]",False
412,2,6,2,11,"[21, 27, 33, 39]","[[39, 21, 27, 33], [21, 27, 39, 33]]",False
412,3,6,2,1,"[1, 7, 13, 19]","[[19, 1, 7, 13], [7, 19, 1, 13]]",False
412,4,6,3,6,"[11, 17, 23, 29]","[[29, 17, 11, 23], [23, 11, 17, 29]]",False
412,5,6,2,13,"[25, 31, 37, 43]","[[31, 37, 43, 25], [37, 25, 43, 31]]",False
412,6,1,1,16,"[31, 37, 43, 49]","[[49], []]",False
412,7,1,2,9,"[17, 23, 29, 35]","[[35], []]",False
412,8,1,2,18,"[12, 18, 24, 30]","[[24], []]",False
412,9,1,3,9,"[17, 23, 29, 35]","[[29], []]",False
412,10,1,2,13,"[25, 31, 37, 43]","[[31], []]",False
413,1,6,1,1,"[1, 7, 13, 19]","[[1, 19, 13, 7], [1, 13, 7, 19]]",True
413,2,6,2,8,"[15, 21, 27, 33]","[[27, 15, 33, 21], [15, 27, 33, 21]]",False
413,3,6,1,3,"[5, 11, 17, 23]","[[5, 11, 17, 23], [17, 5, 11, 23]]",True
413,4,6,1,5,"[9, 15, 21, 27]","[[21, 15, 9, 27], [9, 21, 15, 27]]",False
413,5,6,3,14,"[27, 33, 39, 45]","[[39, 45, 27, 33], [45, 39, 27, 33]]",False
413,6,5,1,17,"[2, 8, 14, 20]","[[2, 20, 8, 14], [2]]",True
413,7,5,2,19,"[22, 28, 34, 40]","[[22, 40, 34, 28], [40]]",True
413,8,5,1,16,"[31, 37, 43, 49]","[[37, 49, 31, 43], [37]]",False
413,9,5,1,4,"[7, 13, 19, 25]","[[13, 19, 25, 7], [13]]",False
413,10,5,3,10,"[19, 25, 31, 37]","[[19, 25, 37, 31], [25]]",True
414,1,6,1,15,"[29, 35, 41, 47]","[[41, 29, 35, 47], [41, 47, 29, 35]]",False
414,2,6,2,16,"[31, 37, 43, 49]","[[49, 31, 37, 43], [31, 37, 49, 43]]",False
414,3,6,1,4,"[7, 13, 19, 25]","[[7, 25, 19, 13], [25, 19, 7, 13]]",True
414,4,6,2,12,"[23, 29, 35, 41]","[[41, 23, 35, 29], [35, 23, 41, 29]]",False
414,5,6,3,17,"[2, 8, 14, 20]","[[14, 2, 20, 8], [20, 14, 2, 8]]",False
414,6,1,1,20,"[32, 38, 44, 50]","[[32], []]",True
414,7,1,2,9,"[17, 23, 29, 35]","[[17], []]",True
414,8,1,1,5,"[9, 15, 21, 27]","[[9], []]",True
414,9,1,2,11,"[21, 27, 33, 39]","[[27], []]",False
414,10,1,3,8,"[15, 21, 27, 33]","[[15], []]",True
415,1,1,1,12,"[23, 29, 35, 41]","[[29], []]",False
415,2,1,1,4,"[7, 13, 19, 25]","[[7], []]",True
415,3,1,1,6,"[11, 17, 23, 29]","[[29], []]",False
415,4,1,2,14,"[27, 33, 39, 45]","[[33], []]",False
415,5,1,3,20,"[32, 38, 44, 50]","[[44], []]",False
415,6,6,1,17,"[2, 8, 14, 20]","[[2, 20, 8, 14], [2, 8, 20, 14]]",True
415,7,6,1,8,"[15, 21, 27, 33]","[[21, 15, 27, 33], [21, 15, 27, 33]]",False
415,8,6,1,7,"[13, 19, 25, 31]","[[19, 31, 13, 25], [19, 31, 13, 25]]",False
415,9,6,2,14,"[27, 33, 39, 45]","[[33, 27, 39, 45], [33, 27, 39, 45]]",False
415,10,6,3,12,"[23, 29, 35, 41]","[[41, 35, 23, 29], [41, 35, 23, 29]]",False
416,1,6,1,12,"[23, 29, 35, 41]","[[23, 29, 41, 35], [23, 29, 41, 35]]",True
416,2,6,3,3,"[5, 11, 17, 23]","[[23, 11, 17, 5], [17, 23, 11, 5]]",False
416,3,6,1,15,"[29, 35, 41, 47]","[[29, 41, 35, 47], [29, 35, 41, 47]]",True
416,4,6,3,4,"[7, 13, 19, 25]","[[19, 25, 7, 13], [25, 7, 19, 13]]",False
416,5,6,2,2,"[3, 9, 15, 21]","[[15, 21, 3, 9], [15, 3, 21, 9]]",False
416,6,1,1,13,"[25, 31, 37, 43]","[[25], []]",True
416,7,1,3,4,"[7, 13, 19, 25]","[[19], []]",False
416,8,1,1,2,"[3, 9, 15, 21]","[[3], []]",True
416,9,1,3,19,"[22, 28, 34, 40]","[[40], []]",False
416,10,1,2,10,"[19, 25, 31, 37]","[[31], []]",False
417,1,2,3,14,"[27, 33, 39, 45]","[[45], [45]]",False
417,2,2,3,4,"[7, 13, 19, 25]","[[7], [25]]",True
417,3,2,1,14,"[27, 33, 39, 45]","[[45], [39]]",False
417,4,2,1,12,"[23, 29, 35, 41]","[[29], [29]]",False
417,5,2,2,19,"[22, 28, 34, 40]","[[28], [40]]",False
417,6,5,3,15,"[29, 35, 41, 47]","[[41, 35, 29, 47], [41]]",False
417,7,5,3,16,"[31, 37, 43, 49]","[[43, 49, 37, 31], [43]]",False
417,8,5,1,9,"[17, 23, 29, 35]","[[29, 23, 35, 17], [29]]",False
417,9,5,1,14,"[27, 33, 39, 45]","[[45, 39, 27, 33], [45]]",False
417,10,5,2,12,"[23, 29, 35, 41]","[[35, 23, 29, 41], [35]]",False
418,1,5,1,7,"[13, 19, 25, 31]","[[13, 25, 19, 31], [13]]",True
418,2,5,3,17,"[2, 8, 14, 20]","[[20, 2, 14, 8], [20]]",False
418,3,5,2,5,"[9, 15, 21, 27]","[[27, 21, 9, 15], [27]]",False
418,4,5,2,12,"[23, 29, 35, 41]","[[35, 23, 41, 29], [35]]",False
418,5,5,3,20,"[32, 38, 44, 50]","[[38, 50, 32, 44], [38]]",False
418,6,3,1,16,"[31, 37, 43, 49]","[[31], [49, 31, 37, 43]]",True
418,7,3,3,1,"[1, 7, 13, 19]","[[19], [7, 19, 13, 1]]",False
418,8,3,2,5,"[9, 15, 21, 27]","[[27], [27, 21, 9, 15]]",False
418,9,3,2,12,"[23, 29, 35, 41]","[[35], [35, 23, 41, 29]]",False
